level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
5,1,23,2,4,1,864,990,407,24,91,"75.82h,93.36t/data=!3m6!1e1!3m4!",others
3,1,23,3,0,0,865,1025,578,24,-1,,others
4,1,23,3,1,0,865,1025,578,24,-1,,others
5,1,23,3,1,1,865,1026,80,18,43,Ast1tve,others
5,1,23,3,1,2,948,1025,495,24,22,UZMFq7N9iw10PCkNw!2e0!7116384!8i8192,others
2,1,24,0,0,0,847,1054,771,5,-1,,others
3,1,24,1,0,0,847,1054,771,5,-1,,others
4,1,24,1,1,0,847,1054,771,5,-1,,others
5,1,24,1,1,1,847,1054,771,5,95, ,others
2,1,25,0,0,0,875,1102,72,40,-1,,others
3,1,25,1,0,0,875,1102,72,40,-1,,others
4,1,25,1,1,0,875,1102,72,40,-1,,others
5,1,25,1,1,1,875,1102,72,40,95, ,others
2,1,26,0,0,0,48,1250,1570,7,-1,,others
3,1,26,1,0,0,48,1250,1570,7,-1,,others
4,1,26,1,1,0,48,1250,1570,7,-1,,others
5,1,26,1,1,1,48,1250,1570,7,95, ,others
2,1,27,0,0,0,235,1155,3,183,-1,,others
3,1,27,1,0,0,235,1155,3,183,-1,,others
4,1,27,1,1,0,235,1155,3,183,-1,,others
5,1,27,1,1,1,235,1155,3,183,95, ,others
2,1,28,0,0,0,1179,1155,3,183,-1,,others
3,1,28,1,0,0,1179,1155,3,183,-1,,others
4,1,28,1,1,0,1179,1155,3,183,-1,,others
5,1,28,1,1,1,1179,1155,3,183,95, ,others
2,1,29,0,0,0,1542,1155,3,183,-1,,others
3,1,29,1,0,0,1542,1155,3,183,-1,,others
4,1,29,1,1,0,1542,1155,3,183,-1,,others
5,1,29,1,1,1,1542,1155,3,183,95, ,others
2,1,30,0,0,0,107,1118,1502,192,-1,,others
3,1,30,1,0,0,107,1118,1502,192,-1,,others
4,1,30,1,1,0,727,1118,146,29,-1,,others
5,1,30,1,1,1,727,1118,125,29,92,Tipologia,others
5,1,30,1,1,2,863,1125,10,16,93,r,others
4,1,30,1,2,0,122,1193,1487,23,-1,,others
5,1,30,1,2,1,122,1193,51,23,96,CER,cer_key
5,1,30,1,2,2,623,1193,180,23,92,DESCRIZIONE,descrizione_key
5,1,30,1,2,3,1351,1193,29,23,96,SF,sf_key
5,1,30,1,2,4,1560,1195,49,18,96,ADR,others
4,1,30,1,3,0,107,1283,1486,27,-1,,others
5,1,30,1,3,1,107,1287,81,18,96,150103,cer_value
5,1,30,1,3,2,609,1286,112,24,88,Imballaggi,descrizione_value
5,1,30,1,3,3,730,1287,18,18,92,in,descrizione_value
5,1,30,1,3,4,757,1286,60,24,92,legno,descrizione_value
5,1,30,1,3,5,1231,1286,68,19,92,Solido,sf_value
5,1,30,1,3,6,1308,1292,40,13,93,non,sf_value
5,1,30,1,3,7,1358,1286,142,24,92,pulverulento,sf_value
5,1,30,1,3,8,1566,1283,27,27,50,O,others
2,1,31,0,0,0,48,1333,1570,7,-1,,others
3,1,31,1,0,0,48,1333,1570,7,-1,,others
4,1,31,1,1,0,48,1333,1570,7,-1,,others
5,1,31,1,1,1,48,1333,1570,7,95, ,others
2,1,32,0,0,0,60,1349,176,20,-1,,others
3,1,32,1,0,0,60,1349,176,20,-1,,others
4,1,32,1,1,0,60,1349,176,20,-1,,others
5,1,32,1,1,1,60,1349,69,20,93,Classe,classpericolo_key
5,1,32,1,1,2,138,1349,98,20,92,Pericolo:,classpericolo_key
2,1,33,0,0,0,819,1349,184,20,-1,,others
3,1,33,1,0,0,819,1349,184,20,-1,,others
4,1,33,1,1,0,819,1349,184,20,-1,,others
5,1,33,1,1,1,819,1349,94,20,96,Destino:,destino_key
5,1,33,1,1,2,963,1350,40,18,91,R13,destino_value
2,1,34,0,0,0,48,1377,1570,6,-1,,others
3,1,34,1,0,0,48,1377,1570,6,-1,,others
4,1,34,1,1,0,48,1377,1570,6,-1,,others
5,1,34,1,1,1,48,1377,1570,6,95, ,others
2,1,35,0,0,0,60,1392,210,20,-1,,others
3,1,35,1,0,0,60,1392,210,20,-1,,others
4,1,35,1,1,0,60,1392,210,20,-1,,others
5,1,35,1,1,1,60,1392,210,20,91,Confezionamento:,confezionamento_key
2,1,36,0,0,0,294,1393,216,18,-1,,others
3,1,36,1,0,0,294,1393,216,18,-1,,others
4,1,36,1,1,0,294,1393,216,18,-1,,others
5,1,36,1,1,1,294,1393,73,18,93,SFUSO,confezionamento_value
5,1,36,1,1,2,376,1393,21,18,93,IN,confezionamento_value
5,1,36,1,1,3,407,1393,103,18,91,CASSONE,confezionamento_value
2,1,37,0,0,0,48,1420,1570,7,-1,,others
3,1,37,1,0,0,48,1420,1570,7,-1,,others
4,1,37,1,1,0,48,1420,1570,7,-1,,others
5,1,37,1,1,1,48,1420,1570,7,95, ,others
2,1,38,0,0,0,61,1436,153,20,-1,,others
3,1,38,1,0,0,61,1436,153,20,-1,,others
4,1,38,1,1,0,61,1436,153,20,-1,,others
5,1,38,1,1,1,61,1436,153,20,91,Destinazione:,destinazione_key
2,1,39,0,0,0,49,1155,2,314,-1,,others
3,1,39,1,0,0,49,1155,2,314,-1,,others
4,1,39,1,1,0,49,1155,2,314,-1,,others
5,1,39,1,1,1,49,1155,2,314,95, ,others
2,1,40,0,0,0,296,1437,229,18,-1,,others
3,1,40,1,0,0,296,1437,229,18,-1,,others
4,1,40,1,1,0,296,1437,229,18,-1,,others
5,1,40,1,1,1,296,1437,229,18,91,EUROCORPORATION,destinazione_value
2,1,41,0,0,0,283,1335,3,134,-1,,others
3,1,41,1,0,0,283,1335,3,134,-1,,others
4,1,41,1,1,0,283,1335,3,134,-1,,others
5,1,41,1,1,1,283,1335,3,134,95, ,others
2,1,42,0,0,0,48,1464,1570,6,-1,,others
3,1,42,1,0,0,48,1464,1570,6,-1,,others
4,1,42,1,1,0,48,1464,1570,6,-1,,others
5,1,42,1,1,1,48,1464,1570,6,95, ,others
2,1,43,0,0,0,106,2297,107,21,-1,,others
3,1,43,1,0,0,106,2297,107,21,-1,,others
4,1,43,1,1,0,106,2297,107,21,-1,,others
5,1,43,1,1,1,106,2297,44,21,90,Pag.,others
5,1,43,1,1,2,159,2297,7,16,90,1,others
5,1,43,1,1,3,176,2297,37,16,85,di2,others
2,1,44,0,0,0,395,2205,877,74,-1,,others
3,1,44,1,0,0,395,2205,877,74,-1,,others
4,1,44,1,1,0,395,2205,877,19,-1,,others
5,1,44,1,1,1,395,2206,174,14,91,EUROCORPORATION,others
5,1,44,1,1,2,569,2205,59,15,22,S.r.I.,others
5,1,44,1,1,3,636,2206,30,14,91,C.F.,others
5,1,44,1,1,4,673,2213,6,3,91,-,others
5,1,44,1,1,5,685,2205,44,15,93,P.iva,others
5,1,44,1,1,6,735,2206,123,14,91,5235640488,others
5,1,44,1,1,7,862,2206,52,14,91,R.E.A.,others
5,1,44,1,1,8,922,2206,66,14,93,531452,others
5,1,44,1,1,9,994,2205,75,19,93,Capitale,others
5,1,44,1,1,10,1074,2205,64,15,93,Sociale,others
5,1,44,1,1,11,1144,2206,12,14,89,€,others
5,1,44,1,1,12,1160,2206,112,17,89,"100.000,000",others
4,1,44,1,2,0,509,2231,649,20,-1,,others
5,1,44,1,2,1,509,2232,28,15,96,Via,others
5,1,44,1,2,2,543,2232,29,15,90,de’,others
5,1,44,1,2,3,577,2233,60,14,90,Cattani,others
5,1,44,1,2,4,638,2232,44,15,93,178,others
5,1,44,1,2,5,687,2240,6,3,93,-,others
5,1,44,1,2,6,699,2233,55,14,96,50145,others
5,1,44,1,2,7,760,2232,64,15,96,Firenze,others
5,1,44,1,2,8,832,2231,6,20,96,|,others
5,1,44,1,2,9,846,2232,30,15,96,Tel.,others
5,1,44,1,2,10,883,2233,33,14,95,55,others
5,1,44,1,2,11,923,2233,77,14,96,7222419,others
5,1,44,1,2,12,1005,2233,32,14,96,Fax,others
5,1,44,1,2,13,1042,2233,33,14,95,55,others
5,1,44,1,2,14,1081,2233,77,14,95,7227520,others
4,1,44,1,3,0,460,2259,747,20,-1,,others
5,1,44,1,3,1,460,2260,223,19,92,info@eurocorporation.it,others
5,1,44,1,3,2,690,2259,6,20,93,|,others
5,1,44,1,3,3,703,2260,261,19,90,info@pec.eurocorporation.it,others
5,1,44,1,3,4,970,2259,7,20,93,|,others
5,1,44,1,3,5,985,2260,222,19,92,www.eurocorporation.it,others
2,1,45,0,0,0,1422,2297,110,16,-1,,others
3,1,45,1,0,0,1422,2297,110,16,-1,,others
4,1,45,1,1,0,1422,2297,110,16,-1,,others
5,1,45,1,1,1,1422,2297,110,16,95,23-02-2022,others
2,1,46,0,0,0,1615,360,4,1109,-1,,others
3,1,46,1,0,0,1615,360,4,1109,-1,,others
4,1,46,1,1,0,1615,360,4,1109,-1,,others
5,1,46,1,1,1,1615,360,4,1109,95, ,others
