,level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text,label
63,5,1,10,1,1,5,546,443,17,18,96,in,others
64,5,1,10,1,1,6,572,443,33,18,96,Via,others
65,5,1,10,1,1,7,614,442,52,24,96,degli,others
66,5,1,10,1,1,8,674,442,69,23,96,"Alfani,",others
67,5,1,10,1,1,9,753,443,26,18,96,58,others
68,2,1,11,0,0,0,68,460,416,40,-1,,others
69,3,1,11,1,0,0,68,460,416,40,-1,,others
70,4,1,11,1,1,0,68,460,416,40,-1,,others
71,5,1,11,1,1,1,68,460,106,19,18,oe,others
72,5,1,11,1,1,2,274,477,68,18,96,50121,others
73,5,1,11,1,1,3,352,477,77,18,96,FIRENZE,others
74,5,1,11,1,1,4,431,476,53,24,89,(Fl),others
75,2,1,12,0,0,0,863,459,692,24,-1,,others
76,3,1,12,1,0,0,863,459,692,24,-1,,others
77,4,1,12,1,1,0,863,459,692,24,-1,,others
78,5,1,12,1,1,1,863,460,119,23,93,Operatore,operatore_key
79,5,1,12,1,1,2,1089,460,107,23,92,Guergana,others
80,5,1,12,1,1,3,1205,460,115,23,91,Stoyanova,others
81,5,1,12,1,1,4,1329,470,7,2,91,-,others
82,5,1,12,1,1,5,1345,459,56,19,96,Mob.,others
83,5,1,12,1,1,6,1410,460,41,18,96,346,others
84,5,1,12,1,1,7,1458,460,97,18,96,8704488,others
85,2,1,13,0,0,0,181,489,896,82,-1,,others
86,3,1,13,1,0,0,181,489,896,82,-1,,others
87,4,1,13,1,1,0,484,489,593,23,-1,,others
88,5,1,13,1,1,1,484,489,593,23,95,  ,others
89,4,1,13,1,2,0,251,512,826,19,-1,,others
90,5,1,13,1,2,1,251,512,826,19,95, ,others
91,4,1,13,1,3,0,181,532,682,39,-1,,others
92,5,1,13,1,3,1,181,532,682,39,95,   ,others
93,2,1,14,0,0,0,51,515,1567,16,-1,,others
94,3,1,14,1,0,0,51,515,1567,16,-1,,others
95,4,1,14,1,1,0,51,515,1567,16,-1,,others
96,5,1,14,1,1,1,51,515,1567,16,95, ,others
97,2,1,15,0,0,0,44,531,1578,388,-1,,others
98,3,1,15,1,0,0,44,531,1578,388,-1,,others
99,4,1,15,1,1,0,44,531,1578,53,-1,,others
100,5,1,15,1,1,1,44,531,1578,53,95,        ,others
101,4,1,15,1,2,0,251,584,839,51,-1,,others
102,5,1,15,1,2,1,251,584,839,51,95,     ,others
103,4,1,15,1,3,0,44,635,1033,66,-1,,others
104,5,1,15,1,3,1,44,635,1033,66,95,  ,others
105,5,1,15,1,3,2,424,635,653,48,95,    ,others
106,4,1,15,1,4,0,44,701,1033,51,-1,,others
107,5,1,15,1,4,1,44,701,1033,51,95,   ,others
108,4,1,15,1,5,0,44,752,813,106,-1,,others
109,5,1,15,1,5,1,44,752,813,106,95,   ,others
110,4,1,15,1,6,0,44,810,807,49,-1,,others
111,5,1,15,1,6,1,44,810,807,49,95,  ,others
112,4,1,15,1,7,0,44,859,807,60,-1,,others
113,5,1,15,1,7,1,44,859,222,60,95, ,others
114,5,1,15,1,7,2,632,859,219,60,95, ,others
115,2,1,16,0,0,0,44,531,24,40,-1,,others
116,3,1,16,1,0,0,44,531,24,40,-1,,others
117,4,1,16,1,1,0,44,531,24,40,-1,,others
118,5,1,16,1,1,1,44,531,24,40,95, ,others
119,2,1,17,0,0,0,68,541,1174,20,-1,,others
120,3,1,17,1,0,0,68,541,1174,20,-1,,others
121,4,1,17,1,1,0,68,541,1174,20,-1,,others
122,5,1,17,1,1,1,68,541,113,20,90,Referente,referente_key
123,5,1,17,1,1,2,273,541,110,19,93,Alessandro,others
124,5,1,17,1,1,3,384,542,78,18,92,Crisci,others
125,5,1,17,1,1,4,863,542,26,19,93,CF,cfproduttore_key
126,5,1,17,1,1,5,898,541,125,20,92,Produttore,cfproduttore_key
127,5,1,17,1,1,6,1089,542,153,18,96,01103180582,others
128,2,1,18,0,0,0,168,582,1454,40,-1,,others
129,3,1,18,1,0,0,168,582,1454,40,-1,,others
130,4,1,18,1,1,0,168,582,1454,40,-1,,others
131,5,1,18,1,1,1,168,584,696,38,95,   ,others
132,5,1,18,1,1,2,1453,582,169,4,95,  ,others
133,2,1,19,0,0,0,66,594,947,20,-1,,others
134,3,1,19,1,0,0,66,594,947,20,-1,,others
135,4,1,19,1,1,0,66,594,947,20,-1,,others
136,5,1,19,1,1,1,66,594,102,20,92,Telefono,telefono_key
137,5,1,19,1,1,2,274,595,138,18,96,3496332522,others
138,5,1,19,1,1,3,864,594,61,20,96,Email,emailcliente_key
139,5,1,19,1,1,4,933,594,80,20,96,Cliente,emailcliente_key
140,2,1,20,0,0,0,44,584,22,40,-1,,others
141,3,1,20,1,0,0,44,584,22,40,-1,,others
142,4,1,20,1,1,0,44,584,22,40,-1,,others
143,5,1,20,1,1,1,44,584,22,40,95, ,others
144,2,1,21,0,0,0,1090,594,363,24,-1,,others
145,3,1,21,1,0,0,1090,594,363,24,-1,,others
146,4,1,21,1,1,0,1090,594,363,24,-1,,others
147,5,1,21,1,1,1,1090,594,363,24,89,lorenzo.giannetti@cnpenergia.it,others
148,2,1,22,0,0,0,51,622,1567,16,-1,,others
149,3,1,22,1,0,0,51,622,1567,16,-1,,others
150,4,1,22,1,1,0,51,622,1567,16,-1,,others
151,5,1,22,1,1,1,51,622,1567,16,95, ,others
152,2,1,23,0,0,0,44,638,249,45,-1,,others
153,3,1,23,1,0,0,44,638,249,45,-1,,others
154,4,1,23,1,1,0,44,638,249,45,-1,,others
155,5,1,23,1,1,1,44,638,249,45,95,  ,others
156,2,1,24,0,0,0,68,647,356,24,-1,,others
157,3,1,24,1,0,0,68,647,356,24,-1,,others
158,4,1,24,1,1,0,68,647,356,24,-1,,others
159,5,1,24,1,1,1,68,649,52,19,93,Data,datarichiesta_key
160,5,1,24,1,1,2,129,648,101,20,91,Richiesta,datarichiesta_key
161,5,1,24,1,1,3,293,647,131,24,96,11/02/2022,others
162,2,1,25,0,0,0,424,638,45,40,-1,,others
163,3,1,25,1,0,0,424,638,45,40,-1,,others
164,4,1,25,1,1,0,424,638,45,40,-1,,others
165,5,1,25,1,1,1,424,638,45,40,95, ,others
166,2,1,26,0,0,0,469,648,984,24,-1,,others
167,3,1,26,1,0,0,469,648,984,24,-1,,others
168,4,1,26,1,1,0,469,648,984,24,-1,,others
169,5,1,26,1,1,1,469,648,73,20,92,Orario,orariorichiesta_key
170,5,1,26,1,1,2,550,648,96,20,92,richiesta,orariorichiesta_key
171,5,1,26,1,1,3,864,648,61,20,93,Email,emailproduttore_key
172,5,1,26,1,1,4,934,648,125,20,91,Produttore,emailproduttore_key
173,5,1,26,1,1,5,0,0,1653,2339,91,|,others
174,5,1,26,1,1,6,1090,648,363,24,90,lorenzo.giannetti@cnpenergia.it,others
175,2,1,27,0,0,0,846,681,772,8,-1,,others
176,3,1,27,1,0,0,846,681,772,8,-1,,others
177,4,1,27,1,1,0,846,681,772,8,-1,,others
178,5,1,27,1,1,1,846,681,772,8,95, ,others
179,2,1,28,0,0,0,1112,705,27,2,-1,,others
180,3,1,28,1,0,0,1112,705,27,2,-1,,others
181,4,1,28,1,1,0,1112,705,27,2,-1,,others
182,5,1,28,1,1,1,1112,705,27,2,95, ,others
183,2,1,29,0,0,0,863,710,38,18,-1,,others
184,3,1,29,1,0,0,863,710,38,18,-1,,others
185,4,1,29,1,1,0,863,710,38,18,-1,,others
186,5,1,29,1,1,1,863,710,38,18,60,ZTL,others
187,2,1,30,0,0,0,857,765,296,26,-1,,others
188,3,1,30,1,0,0,857,765,296,26,-1,,others
189,4,1,30,1,1,0,857,765,296,26,-1,,others
190,5,1,30,1,1,1,857,765,59,25,95,PER,others
191,5,1,30,1,1,2,927,765,38,25,92,LA,others
192,5,1,30,1,1,3,976,765,177,26,90,LOGISTICA:,others
193,2,1,31,0,0,0,863,822,730,222,-1,,others
194,3,1,31,1,0,0,863,822,730,192,-1,,others
195,4,1,31,1,1,0,863,822,473,19,-1,,others
196,5,1,31,1,1,1,863,823,94,18,92,ANDARE,others
197,5,1,31,1,1,2,966,823,43,18,96,COL,others
198,5,1,31,1,1,3,1018,823,60,18,96,MEZZO,others
199,5,1,31,1,1,4,1079,822,58,19,89,Plu,others
200,5,1,31,1,1,5,1147,823,95,18,96,PICCOLO,others
201,5,1,31,1,1,6,1251,823,29,18,93,CHE,others
202,5,1,31,1,1,7,1284,822,52,19,89,C'é,others
203,4,1,31,1,2,0,864,855,356,24,-1,,others
204,5,1,31,1,2,1,864,857,40,18,75,CCL,others
205,5,1,31,1,2,2,913,857,42,18,75,LUN,others
206,5,1,31,1,2,3,966,855,130,24,96,14/02/2022,others
207,5,1,31,1,2,4,1105,857,45,18,96,ORE,others
208,5,1,31,1,2,5,1158,857,62,18,96,07.30,others
209,4,1,31,1,3,0,864,889,167,19,-1,,others
210,5,1,31,1,3,1,864,890,54,18,96,Carica,others
211,5,1,31,1,3,2,920,889,29,19,95,il,others
212,5,1,31,1,3,3,958,889,73,19,95,cliente,others
213,4,1,31,1,4,0,865,923,654,24,-1,,others
214,5,1,31,1,4,1,865,924,40,18,93,PER,others
215,5,1,31,1,4,2,912,924,94,18,92,AUTISTA:,others
216,5,1,31,1,4,3,1008,923,78,19,91,chiama,others
217,5,1,31,1,4,4,1089,923,30,19,94,il,others
218,5,1,31,1,4,5,1128,923,73,19,96,cliente,others
219,5,1,31,1,4,6,1210,924,62,23,96,prima,others
220,5,1,31,1,4,7,1282,923,18,19,92,di,others
221,5,1,31,1,4,8,1309,924,85,18,92,arrivare,others
222,5,1,31,1,4,9,1403,929,35,13,92,cos',others
223,5,1,31,1,4,10,1441,923,24,19,96,ti,others
224,5,1,31,1,4,11,1474,923,45,19,96,dice,others
225,4,1,31,1,5,0,864,957,729,19,-1,,others
226,5,1,31,1,5,1,864,960,140,16,92,esattamente,others
227,5,1,31,1,5,2,1012,957,40,19,96,dove,others
228,5,1,31,1,5,3,1054,958,34,18,93,si,others
229,5,1,31,1,5,4,1096,960,71,16,93,trovano,others
230,5,1,31,1,5,5,1170,963,13,13,90,i,others
231,5,1,31,1,5,6,1192,957,70,19,87,rifiuti,others
232,5,1,31,1,5,7,1271,962,29,13,87,-->,others
233,5,1,31,1,5,8,1309,958,18,18,92,Ci,others
234,5,1,31,1,5,9,1335,963,74,13,92,saranno,others
235,5,1,31,1,5,10,1412,958,78,18,93,Crisci,others
236,5,1,31,1,5,11,1499,963,11,13,92,e,others
237,5,1,31,1,5,12,1520,957,73,19,96,Bonelli,others
238,4,1,31,1,6,0,864,990,149,24,-1,,others
239,5,1,31,1,6,1,864,990,149,24,92,349/6332522,others
240,3,1,31,2,0,0,863,1025,374,19,-1,,others
241,4,1,31,2,1,0,863,1025,374,19,-1,,others
242,5,1,31,2,1,1,863,1026,17,18,89,Si,others
243,5,1,31,2,1,2,888,1028,61,16,89,tratta,others
244,5,1,31,2,1,3,958,1025,158,19,92,dell'Universita,others
245,5,1,31,2,1,4,1125,1025,19,19,92,di,others
246,5,1,31,2,1,5,1154,1026,83,18,92,Lettere.,others
247,2,1,32,0,0,0,1112,705,2,27,-1,,others
248,3,1,32,1,0,0,1112,705,2,27,-1,,others
249,4,1,32,1,1,0,1112,705,2,27,-1,,others
250,5,1,32,1,1,1,1112,705,2,27,95, ,others
251,2,1,33,0,0,0,1117,711,16,15,-1,,others
252,3,1,33,1,0,0,1117,711,16,15,-1,,others
253,4,1,33,1,1,0,1117,711,16,15,-1,,others
254,5,1,33,1,1,1,1117,711,16,15,81,v,others
255,2,1,34,0,0,0,1137,705,2,27,-1,,others
256,3,1,34,1,0,0,1137,705,2,27,-1,,others
257,4,1,34,1,1,0,1137,705,2,27,-1,,others
258,5,1,34,1,1,1,1137,705,2,27,95, ,others
259,2,1,35,0,0,0,1112,730,27,2,-1,,others
260,3,1,35,1,0,0,1112,730,27,2,-1,,others
261,4,1,35,1,1,0,1112,730,27,2,-1,,others
262,5,1,35,1,1,1,1112,730,27,2,95, ,others
263,2,1,36,0,0,0,1073,749,545,6,-1,,others
264,3,1,36,1,0,0,1073,749,545,6,-1,,others
265,4,1,36,1,1,0,1073,749,545,6,-1,,others
266,5,1,36,1,1,1,1073,749,545,6,95, ,others
267,2,1,37,0,0,0,68,769,90,20,-1,,others
268,3,1,37,1,0,0,68,769,90,20,-1,,others
269,4,1,37,1,1,0,68,769,90,20,-1,,others
270,5,1,37,1,1,1,68,769,90,20,91,Mattina,mattina_key
271,2,1,38,0,0,0,158,759,699,51,-1,,others
272,3,1,38,1,0,0,158,759,699,51,-1,,others
273,4,1,38,1,1,0,158,759,699,51,-1,,others
274,5,1,38,1,1,1,158,759,699,51,95,  ,others
275,2,1,39,0,0,0,220,801,624,8,-1,,others
276,3,1,39,1,0,0,220,801,624,8,-1,,others
277,4,1,39,1,1,0,220,801,624,8,-1,,others
278,5,1,39,1,1,1,220,801,624,8,95, ,others
279,2,1,40,0,0,0,68,822,217,24,-1,,others
280,3,1,40,1,0,0,68,822,217,24,-1,,others
281,4,1,40,1,1,0,68,822,217,24,-1,,others
282,5,1,40,1,1,1,68,822,129,24,92,Pomeriggio,pomeriggio_key
283,5,1,40,1,1,2,0,0,1653,2339,90,|,others
284,5,1,40,1,1,3,229,822,56,20,90,Dalle,others
285,2,1,41,0,0,0,266,874,366,30,-1,,others
286,3,1,41,1,0,0,266,874,366,30,-1,,others
287,4,1,41,1,1,0,266,874,366,30,-1,,others
288,5,1,41,1,1,1,266,874,161,30,87,VEICOLO,others
289,5,1,41,1,1,2,441,874,191,30,87,RICHIESTO,others
290,2,1,42,0,0,0,46,360,8,601,-1,,others
291,3,1,42,1,0,0,46,360,8,601,-1,,others
292,4,1,42,1,1,0,46,360,8,601,-1,,others
293,5,1,42,1,1,1,46,360,8,601,95, ,others
294,2,1,43,0,0,0,842,360,8,601,-1,,others
295,3,1,43,1,0,0,842,360,8,601,-1,,others
296,4,1,43,1,1,0,842,360,8,601,-1,,others
297,5,1,43,1,1,1,842,360,8,601,95, ,others
298,2,1,44,0,0,0,48,954,799,10,-1,,others
299,3,1,44,1,0,0,48,954,799,10,-1,,others
300,4,1,44,1,1,0,48,954,799,10,-1,,others
301,5,1,44,1,1,1,48,954,799,10,95, ,others
302,2,1,45,0,0,0,727,1118,220,29,-1,,others
303,3,1,45,1,0,0,727,1118,220,29,-1,,others
304,4,1,45,1,1,0,727,1118,220,29,-1,,others
305,5,1,45,1,1,1,727,1118,125,29,92,Tipologia,others
306,5,1,45,1,1,2,863,1118,84,24,91,rifiuto,others
307,2,1,46,0,0,0,51,1155,1491,97,-1,,others
308,3,1,46,1,0,0,51,1155,1491,97,-1,,others
309,4,1,46,1,1,0,51,1155,1491,97,-1,,others
310,5,1,46,1,1,1,51,1155,184,97,36,ee,others
311,5,1,46,1,1,2,0,0,1653,2339,17,|,others
312,5,1,46,1,1,3,238,1155,941,97,0,semmons,others
313,5,1,46,1,1,4,1182,1155,360,97,33,|,others
314,2,1,47,0,0,0,104,1286,1396,82,-1,,others
315,3,1,47,1,0,0,104,1286,1396,82,-1,,others
316,4,1,47,1,1,0,104,1286,1396,24,-1,,others
317,5,1,47,1,1,1,104,1287,87,18,96,170405.,others
318,5,1,47,1,1,2,631,1287,58,18,93,Ferro,others
319,5,1,47,1,1,3,697,1292,11,13,92,e,others
320,5,1,47,1,1,4,716,1287,79,18,92,Acciaio,others
321,5,1,47,1,1,5,1231,1286,68,19,92,Solido,others
322,5,1,47,1,1,6,1308,1292,40,13,93,non,others
323,5,1,47,1,1,7,1358,1286,142,24,92,pulverulento,others
324,4,1,47,1,2,0,963,1350,40,18,-1,,others
325,5,1,47,1,2,1,963,1350,40,18,87,R13,others
326,2,1,48,0,0,0,60,1349,853,20,-1,,others
327,3,1,48,1,0,0,60,1349,853,20,-1,,others
328,4,1,48,1,1,0,60,1349,853,20,-1,,others
329,5,1,48,1,1,1,60,1349,69,20,93,Classe,others
330,5,1,48,1,1,2,138,1349,98,20,92,Pericolo:,others
331,5,1,48,1,1,3,819,1349,94,20,96,Destino:,destino_key
332,2,1,49,0,0,0,51,1372,1567,16,-1,,others
333,3,1,49,1,0,0,51,1372,1567,16,-1,,others
334,4,1,49,1,1,0,51,1372,1567,16,-1,,others
335,5,1,49,1,1,1,51,1372,1567,16,95, ,others
336,2,1,50,0,0,0,60,1392,465,64,-1,,others
337,3,1,50,1,0,0,60,1392,465,64,-1,,others
338,4,1,50,1,1,0,60,1392,307,20,-1,,others
339,5,1,50,1,1,1,60,1392,210,20,91,Confezionamento:,confezionamento_key
340,5,1,50,1,1,2,0,0,1653,2339,92,|,others
341,5,1,50,1,1,3,294,1393,73,18,91,SFUSO,others
342,4,1,50,1,2,0,61,1436,464,20,-1,,others
343,5,1,50,1,2,1,61,1436,153,20,91,Destinazione:,destinazione_key
344,5,1,50,1,2,2,296,1437,229,18,92,EUROCORPORATION,others
345,2,1,51,0,0,0,45,1101,1577,372,-1,,others
346,3,1,51,1,0,0,45,1101,1577,372,-1,,others
347,4,1,51,1,1,0,45,1101,1577,372,-1,,others
348,5,1,51,1,1,1,45,1101,1577,372,95, ,others
349,2,1,52,0,0,0,1611,360,12,1109,-1,,others
350,3,1,52,1,0,0,1611,360,12,1109,-1,,others
351,4,1,52,1,1,0,1611,360,12,1109,-1,,others
352,5,1,52,1,1,1,1611,360,12,1109,95, ,others
353,2,1,53,0,0,0,286,1460,1332,14,-1,,others
354,3,1,53,1,0,0,286,1460,1332,14,-1,,others
355,4,1,53,1,1,0,286,1460,1332,14,-1,,others
356,5,1,53,1,1,1,286,1460,1332,14,95, ,others
357,2,1,54,0,0,0,395,2205,877,74,-1,,others
358,3,1,54,1,0,0,395,2205,877,74,-1,,others
359,4,1,54,1,1,0,395,2205,877,19,-1,,others
360,5,1,54,1,1,1,395,2206,174,14,91,EUROCORPORATION,others
361,5,1,54,1,1,2,569,2205,59,15,22,S.r.I.,others
362,5,1,54,1,1,3,636,2206,30,14,91,C.F.,others
363,5,1,54,1,1,4,673,2213,6,3,91,-,others
364,5,1,54,1,1,5,685,2205,44,15,93,P.iva,others
365,5,1,54,1,1,6,735,2206,123,14,91,05235640488,others
366,5,1,54,1,1,7,862,2206,52,14,91,R.E.A.,others
367,5,1,54,1,1,8,922,2206,66,14,93,531452,others
368,5,1,54,1,1,9,994,2205,75,19,93,Capitale,others
369,5,1,54,1,1,10,1074,2205,64,15,93,Sociale,others
370,5,1,54,1,1,11,1144,2206,12,14,89,€,others
371,5,1,54,1,1,12,1160,2206,112,17,89,"100.000,000",others
372,4,1,54,1,2,0,509,2231,649,20,-1,,others
373,5,1,54,1,2,1,509,2232,28,15,96,Via,others
374,5,1,54,1,2,2,543,2232,29,15,90,de’,others
375,5,1,54,1,2,3,577,2233,60,14,90,Cattani,others
376,5,1,54,1,2,4,638,2232,44,15,93,178,others
377,5,1,54,1,2,5,687,2240,6,3,93,-,others
378,5,1,54,1,2,6,699,2233,55,14,96,50145,others
379,5,1,54,1,2,7,760,2232,64,15,96,Firenze,others
380,5,1,54,1,2,8,832,2231,6,20,96,|,others
381,5,1,54,1,2,9,846,2232,30,15,96,Tel.,others
382,5,1,54,1,2,10,883,2233,33,14,95,055,others
383,5,1,54,1,2,11,923,2233,77,14,96,7222419,others
384,5,1,54,1,2,12,1005,2233,32,14,96,Fax,others
385,5,1,54,1,2,13,1042,2233,33,14,95,055,others
386,5,1,54,1,2,14,1081,2233,77,14,95,7227520,others
387,4,1,54,1,3,0,460,2259,747,20,-1,,others
388,5,1,54,1,3,1,460,2260,223,19,92,info@eurocorporation.it,others
389,5,1,54,1,3,2,690,2259,6,20,93,|,others
390,5,1,54,1,3,3,703,2260,261,19,90,info@pec.eurocorporation.it,others
391,5,1,54,1,3,4,970,2259,7,20,93,|,others
392,5,1,54,1,3,5,985,2260,222,19,92,www.eurocorporation.it,others
393,2,1,55,0,0,0,106,2297,1426,21,-1,,others
394,3,1,55,1,0,0,106,2297,1426,21,-1,,others
395,4,1,55,1,1,0,106,2297,1426,21,-1,,others
396,5,1,55,1,1,1,106,2297,44,21,92,Pag.,others
397,5,1,55,1,1,2,159,2297,7,16,92,1,others
398,5,1,55,1,1,3,176,2297,37,16,91,di2,others
399,5,1,55,1,1,4,1423,2297,109,16,96,11/02/2022,others
